source,sweep,replica,temperature,energy,cmdl,spec,curv,accepted,proposed,code_hash,graph_hash
runs/t1_seed1/metrics.csv,23,0,1,10.111868,8.955461,1.649990,0.004715,57,168,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,24,0,1,10.111868,8.955461,1.649990,0.004715,60,175,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,25,0,1,10.111868,8.955461,1.649990,0.004715,61,182,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,26,0,1,10.010502,8.854095,1.649990,0.004715,64,189,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,27,0,1,10.111868,8.955461,1.649990,0.004715,67,196,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,28,0,1,8.847738,8.282174,0.805927,0.004715,69,203,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,29,0,1,10.111868,8.955461,1.649990,0.004715,71,210,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,30,0,1,10.111868,8.955461,1.649990,0.004715,72,217,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,31,0,1,8.847738,8.282174,0.805927,0.004715,74,224,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,32,0,1,10.010502,8.854095,1.649990,0.004715,76,231,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,33,0,1,10.010502,8.854095,1.649990,0.004715,79,238,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,34,0,1,8.847738,8.282174,0.805927,0.004715,81,245,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,35,0,1,8.847738,8.282174,0.805927,0.004715,82,252,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,af346bc64f22679bf587cb23f104d100265508977c970ce9d034db2a91cdfafa
runs/t1_seed1/metrics.csv,36,0,1,10.010222,8.854095,1.649990,0.003783,85,259,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,37,0,1,10.111589,8.955461,1.649990,0.003783,88,266,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,38,0,1,10.822987,9.426015,1.994052,0.003783,91,273,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,39,0,1,10.111589,8.955461,1.649990,0.003783,94,280,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,40,0,1,8.847458,8.282174,0.805927,0.003783,96,287,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,41,0,1,8.847458,8.282174,0.805927,0.003783,97,294,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,42,0,1,10.111589,8.955461,1.649990,0.003783,100,301,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
runs/t1_seed1/metrics.csv,43,0,1,10.013052,8.854095,1.649990,0.013214,103,308,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,c9823d0b3e92bc84f99c8b93f865c94818af1eb7996c75bb6f4abe9c6238fc04
runs/t1_seed1/metrics.csv,44,0,1,10.927182,9.527381,1.994052,0.013214,106,315,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,c9823d0b3e92bc84f99c8b93f865c94818af1eb7996c75bb6f4abe9c6238fc04
runs/t1_seed1/metrics.csv,45,0,1,10.927182,9.527381,1.994052,0.013214,109,322,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,c9823d0b3e92bc84f99c8b93f865c94818af1eb7996c75bb6f4abe9c6238fc04
runs/t1_seed1/metrics.csv,46,0,1,10.110454,8.955461,1.649990,0.000000,112,329,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,3e8ef91ca56b66645d8f41d150cd5b63d40da53a6601c28d1a59e743cbe7d072
runs/t1_seed1/metrics.csv,47,0,1,10.111589,8.955461,1.649990,0.003783,115,336,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,09ec1beb9b780ad70f3c97c776cf38c28cb7e08b8dda2dddead5c18fa1794bee
runs/t1_seed1/metrics.csv,48,0,1,10.111589,8.955461,1.649990,0.003783,116,343,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,09ec1beb9b780ad70f3c97c776cf38c28cb7e08b8dda2dddead5c18fa1794bee
runs/t1_seed1/metrics.csv,49,0,1,10.825816,9.426015,1.994052,0.013214,120,350,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
runs/t1_seed1/metrics.csv,50,0,1,8.850287,8.282174,0.805927,0.013214,124,357,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
runs/t1_seed1/metrics.csv,51,0,1,8.850287,8.282174,0.805927,0.013214,125,364,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
runs/t1_seed1/metrics.csv,52,0,1,8.847458,8.282174,0.805927,0.003783,128,371,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,73f5efc94321c0e66c0fa4f3f14fc0dc6d7fb02e79dc6c80c214d626eea2f3d2
runs/t1_seed1/metrics.csv,53,0,1,8.847458,8.282174,0.805927,0.003783,129,378,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,73f5efc94321c0e66c0fa4f3f14fc0dc6d7fb02e79dc6c80c214d626eea2f3d2
runs/t1_seed1/metrics.csv,54,0,1,8.847458,8.282174,0.805927,0.003783,130,385,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,73f5efc94321c0e66c0fa4f3f14fc0dc6d7fb02e79dc6c80c214d626eea2f3d2
runs/t1_seed1/metrics.csv,55,0,1,8.847458,8.282174,0.805927,0.003783,131,392,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,73f5efc94321c0e66c0fa4f3f14fc0dc6d7fb02e79dc6c80c214d626eea2f3d2
runs/t1_seed1/metrics.csv,56,0,1,8.847458,8.282174,0.805927,0.003783,133,399,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,4da6100fe7161c460f16c796dd7434e0f52e47fae128362a5f4a27d3a2159e05
runs/t1_seed1/metrics.csv,57,0,1,8.847458,8.282174,0.805927,0.003783,135,406,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,73f5efc94321c0e66c0fa4f3f14fc0dc6d7fb02e79dc6c80c214d626eea2f3d2
runs/t1_seed1/metrics.csv,58,0,1,10.111868,8.955461,1.649990,0.004715,139,413,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,59,0,1,10.111868,8.955461,1.649990,0.004715,140,420,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,60,0,1,8.847738,8.282174,0.805927,0.004715,142,427,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,61,0,1,8.847738,8.282174,0.805927,0.004715,143,434,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,62,0,1,11.025999,9.628748,1.994052,0.004715,146,441,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,63,0,1,10.010502,8.854095,1.649990,0.004715,149,448,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,64,0,1,10.111868,8.955461,1.649990,0.004715,151,455,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,d14dbcf051c4ee77c2b43f4dfb55c61905f9470d80f9f165683425311ab90d2e
runs/t1_seed1/metrics.csv,65,0,1,10.111868,8.955461,1.649990,0.004715,153,462,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,135fb4e00de8c99e36a10ff2240a62c61ec58b106bccddc9e235b697a783a7df
runs/t1_seed1/metrics.csv,66,0,1,10.010502,8.854095,1.649990,0.004715,155,469,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,135fb4e00de8c99e36a10ff2240a62c61ec58b106bccddc9e235b697a783a7df
runs/t1_seed1/metrics.csv,67,0,1,8.847738,8.282174,0.805927,0.004715,158,476,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,135fb4e00de8c99e36a10ff2240a62c61ec58b106bccddc9e235b697a783a7df
runs/t1_seed1/metrics.csv,68,0,1,10.111868,8.955461,1.649990,0.004715,161,483,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,135fb4e00de8c99e36a10ff2240a62c61ec58b106bccddc9e235b697a783a7df
runs/t1_seed1/metrics.csv,69,0,1,10.010502,8.854095,1.649990,0.004715,163,490,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,135fb4e00de8c99e36a10ff2240a62c61ec58b106bccddc9e235b697a783a7df
runs/t1_seed1/metrics.csv,70,0,1,8.847738,8.282174,0.805927,0.004715,165,497,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,135fb4e00de8c99e36a10ff2240a62c61ec58b106bccddc9e235b697a783a7df
runs/t1_seed1/metrics.csv,71,0,1,10.012704,8.854095,1.649990,0.012056,168,504,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,72,0,1,10.111589,8.955461,1.649990,0.003783,172,511,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,73,0,1,11.028201,9.628748,1.994052,0.012056,176,518,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,74,0,1,10.114071,8.955461,1.649990,0.012056,179,525,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,75,0,1,8.849940,8.282174,0.805927,0.012056,181,532,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,76,0,1,10.012704,8.854095,1.649990,0.012056,184,539,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,77,0,1,10.012704,8.854095,1.649990,0.012056,185,546,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,78,0,1,8.849940,8.282174,0.805927,0.012056,187,553,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
runs/t1_seed1/metrics.csv,79,0,1,8.847458,8.282174,0.805927,0.003783,190,560,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,80,0,1,8.847458,8.282174,0.805927,0.003783,191,567,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,81,0,1,8.847458,8.282174,0.805927,0.003783,194,574,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,82,0,1,8.847458,8.282174,0.805927,0.003783,195,581,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,83,0,1,8.847458,8.282174,0.805927,0.003783,196,588,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,84,0,1,8.847458,8.282174,0.805927,0.003783,197,595,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,85,0,1,11.025719,9.628748,1.994052,0.003783,200,602,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,86,0,1,10.924353,9.527381,1.994052,0.003783,203,609,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,87,0,1,10.010222,8.854095,1.649990,0.003783,206,616,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
runs/t1_seed1/metrics.csv,88,0,1,10.010245,8.854095,1.649990,0.003858,210,623,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,89,0,1,8.847481,8.282174,0.805927,0.003858,213,630,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,90,0,1,10.114418,8.955461,1.649990,0.013214,216,637,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,7a9f7ff467da5eeb9cd2517f093ca7c2434cae5c5c9a00b49be6fb7f0e7d865f
runs/t1_seed1/metrics.csv,91,0,1,8.850287,8.282174,0.805927,0.013214,218,644,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,7a9f7ff467da5eeb9cd2517f093ca7c2434cae5c5c9a00b49be6fb7f0e7d865f
runs/t1_seed1/metrics.csv,92,0,1,8.846323,8.282174,0.805927,0.000000,220,651,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
runs/t1_seed1/metrics.csv,93,0,1,8.847429,8.282174,0.805927,0.003687,223,658,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,eb2bb873b6ede19bfc1ba1b5933122b47b2906ae932acae21c694e4e0b6c16f0
runs/t1_seed1/metrics.csv,94,0,1,10.010193,8.854095,1.649990,0.003687,227,665,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,eb2bb873b6ede19bfc1ba1b5933122b47b2906ae932acae21c694e4e0b6c16f0
runs/t1_seed1/metrics.csv,95,0,1,10.009088,8.854095,1.649990,0.000000,232,672,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,3e8ef91ca56b66645d8f41d150cd5b63d40da53a6601c28d1a59e743cbe7d072
runs/t1_seed1/metrics.csv,96,0,1,10.111611,8.955461,1.649990,0.003858,236,679,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,97,0,1,8.847481,8.282174,0.805927,0.003858,238,686,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,98,0,1,8.847481,8.282174,0.805927,0.003858,239,693,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,99,0,1,10.010245,8.854095,1.649990,0.003858,241,700,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,100,0,1,10.111611,8.955461,1.649990,0.003858,243,707,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,a2c290908cb626868f84a4870bee6fab209571ddc1b2df5b45d8ee6a24f1cef8
runs/t1_seed1/metrics.csv,101,0,1,8.847458,8.282174,0.805927,0.003783,246,714,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,09ec1beb9b780ad70f3c97c776cf38c28cb7e08b8dda2dddead5c18fa1794bee
runs/t1_seed1/metrics.csv,102,0,1,10.012704,8.854095,1.649990,0.012056,249,721,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f8bc3f4535cd04e11ee3ccb0fcb2e2570cdfa6c6231c3ab9f63f90cfb5e255d8
runs/t1_seed1/metrics.csv,103,0,1,10.013511,8.854095,1.649990,0.014746,252,728,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,104,0,1,10.927642,9.527381,1.994052,0.014746,255,735,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,fc696d9f14fe3e4b5aca368a0a2205ec6cf4ec8738ba9a4687346cf6eb53df61
runs/t1_seed1/metrics.csv,105,0,1,10.114878,8.955461,1.649990,0.014746,258,742,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,fc696d9f14fe3e4b5aca368a0a2205ec6cf4ec8738ba9a4687346cf6eb53df61
runs/t1_seed1/metrics.csv,106,0,1,8.850747,8.282174,0.805927,0.014746,260,749,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,fc696d9f14fe3e4b5aca368a0a2205ec6cf4ec8738ba9a4687346cf6eb53df61
runs/t1_seed1/metrics.csv,107,0,1,8.850747,8.282174,0.805927,0.014746,262,756,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,108,0,1,8.850747,8.282174,0.805927,0.014746,263,763,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,109,0,1,8.850747,8.282174,0.805927,0.014746,264,770,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,110,0,1,10.114878,8.955461,1.649990,0.014746,266,777,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,111,0,1,10.114878,8.955461,1.649990,0.014746,269,784,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,112,0,1,10.114878,8.955461,1.649990,0.014746,272,791,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,113,0,1,10.013511,8.854095,1.649990,0.014746,274,798,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,55fe5fb3b039e0241a0ba83e731cb61a77c66262d92045c43bae7899e8fec024
runs/t1_seed1/metrics.csv,114,0,1,8.847429,8.282174,0.805927,0.003687,277,805,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,115,0,1,10.010193,8.854095,1.649990,0.003687,279,812,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,116,0,1,8.847429,8.282174,0.805927,0.003687,281,819,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,117,0,1,8.847429,8.282174,0.805927,0.003687,283,826,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,118,0,1,10.111560,8.955461,1.649990,0.003687,285,833,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,119,0,1,10.010193,8.854095,1.649990,0.003687,287,840,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,120,0,1,8.847429,8.282174,0.805927,0.003687,289,847,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,121,0,1,11.025690,9.628748,1.994052,0.003687,292,854,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,122,0,1,8.847429,8.282174,0.805927,0.003687,295,861,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,a7b974317b104fe46dd0c43553b07292465cef0acfe8437420854fd3de2da246
runs/t1_seed1/metrics.csv,123,0,1,8.847738,8.282174,0.805927,0.004715,297,868,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
runs/t1_seed1/metrics.csv,124,0,1,8.847738,8.282174,0.805927,0.004715,298,875,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
runs/t1_seed1/metrics.csv,125,0,1,8.847738,8.282174,0.805927,0.004715,299,882,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
runs/t1_seed1/metrics.csv,126,0,1,10.010502,8.854095,1.649990,0.004715,301,889,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
